index,easting,northing,vs30,uncertainty,source
26486,1.5744582e+06,5.1838055e+06,179.88504,0.5,cpt
26487,1.5750776e+06,5.184528e+06,194.67891,0.5,cpt
26488,1.5750099e+06,5.1821055e+06,182.21455,0.5,cpt
26489,1.5765229e+06,5.185784e+06,195.4019,0.5,cpt
26490,1.5726715e+06,5.182058e+06,173.95021,0.5,cpt
26491,1.5758804e+06,5.1859925e+06,185.71776,0.5,cpt
26492,1.5736608e+06,5.180769e+06,187.41216,0.5,cpt
26493,1.5753804e+06,5.177894e+06,193.2034,0.5,cpt
26494,1.5699451e+06,5.1828635e+06,176.11574,0.5,cpt
26495,1.5692909e+06,5.177473e+06,184.67068,0.5,cpt
26496,1.571167e+06,5.182003e+06,155.20042,0.5,cpt
26497,1.5717041e+06,5.1819155e+06,148.7858,0.5,cpt
26498,1.5714174e+06,5.182467e+06,172.0272,0.5,cpt
26499,1.5753051e+06,5.1858665e+06,174.6575,0.5,cpt
26500,1.5751721e+06,5.1860455e+06,213.6472,0.5,cpt
26501,1.5684636e+06,5.1783765e+06,188.13986,0.5,cpt
26502,1.5709864e+06,5.1823395e+06,187.3183,0.5,cpt
26503,1.5711664e+06,5.182238e+06,167.43915,0.5,cpt
26504,1.5722359e+06,5.1819065e+06,199.16667,0.5,cpt
26505,1.5696509e+06,5.1866125e+06,151.80447,0.5,cpt
26506,1.5692159e+06,5.1829225e+06,149.96556,0.5,cpt
26507,1.569296e+06,5.1828435e+06,151.32475,0.5,cpt
26508,1.5754939e+06,5.1825345e+06,177.78,0.5,cpt
26509,1.5691825e+06,5.182882e+06,184.162,0.5,cpt
26510,1.5717389e+06,5.1826415e+06,154.4791,0.5,cpt
26511,1.571146e+06,5.1827235e+06,184.50163,0.5,cpt
26512,1.569204e+06,5.18334e+06,152.6341,0.5,cpt
26513,1.5701918e+06,5.182622e+06,211.33525,0.5,cpt
26514,1.5750454e+06,5.1842925e+06,196.98218,0.5,cpt
26515,1.5710476e+06,5.1823415e+06,192.46428,0.5,cpt
26516,1.5691805e+06,5.18167e+06,217.87206,0.5,cpt
26517,1.5770451e+06,5.183504e+06,196.4109,0.5,cpt
26518,1.5670418e+06,5.1802955e+06,148.87633,0.5,cpt
26519,1.5689235e+06,5.1810725e+06,193.96913,0.5,cpt
26520,1.5698884e+06,5.1797525e+06,169.5598,0.5,cpt
26521,1.5767196e+06,5.18586e+06,194.34235,0.5,cpt
26522,1.576412e+06,5.181083e+06,191.49898,0.5,cpt
26523,1.5692499e+06,5.182312e+06,172.49043,0.5,cpt
26524,1.5769621e+06,5.1832455e+06,180.99634,0.5,cpt
26525,1.566212e+06,5.185826e+06,175.6373,0.5,cpt
26527,1.5747388e+06,5.182111e+06,189.88068,0.5,cpt
26528,1.566296e+06,5.176402e+06,185.84079,0.5,cpt
26529,1.566213e+06,5.176218e+06,149.21626,0.5,cpt
26530,1.5665341e+06,5.1806445e+06,198.00035,0.5,cpt
26531,1.566389e+06,5.176279e+06,141.30438,0.5,cpt
26532,1.566483e+06,5.176204e+06,172.37921,0.5,cpt
26533,1.5764534e+06,5.186016e+06,196.41295,0.5,cpt
26534,1.566318e+06,5.175893e+06,185.94957,0.5,cpt
26535,1.566796e+06,5.175854e+06,162.25595,0.5,cpt
26536,1.566438e+06,5.17546e+06,177.99814,0.5,cpt
26537,1.566435e+06,5.175079e+06,178.74046,0.5,cpt
26538,1.566034e+06,5.1747e+06,151.42859,0.5,cpt
26539,1.5722539e+06,5.1824055e+06,208.18651,0.5,cpt
26540,1.5770505e+06,5.183639e+06,186.86765,0.5,cpt
26541,1.5708665e+06,5.1817405e+06,204.16252,0.5,cpt
26542,1.5720146e+06,5.183387e+06,160.26819,0.5,cpt
26543,1.5724536e+06,5.182575e+06,182.8605,0.5,cpt
26544,1.570066e+06,5.183598e+06,155.0172,0.5,cpt
26545,1.5749582e+06,5.1815515e+06,176.0537,0.5,cpt
26546,1.5795998e+06,5.1783635e+06,188.10175,0.5,cpt
26547,1.5703734e+06,5.177493e+06,144.93854,0.5,cpt
26548,1.5723881e+06,5.1812555e+06,184.55392,0.5,cpt
26549,1.5713598e+06,5.1797735e+06,142.9341,0.5,cpt
26550,1.574272e+06,5.184413e+06,237.2241,0.5,cpt
26551,1.5756932e+06,5.1819405e+06,200.23558,0.5,cpt
26552,1.5704969e+06,5.1819205e+06,178.33643,0.5,cpt
26553,1.5713129e+06,5.182143e+06,157.85416,0.5,cpt
26554,1.5623404e+06,5.168355e+06,132.83885,0.5,cpt
26555,1.5707885e+06,5.1822255e+06,198.91422,0.5,cpt
26556,1.5721979e+06,5.182248e+06,155.28143,0.5,cpt
26557,1.572207e+06,5.181588e+06,220.44008,0.5,cpt
26558,1.5767234e+06,5.1833125e+06,192.22621,0.5,cpt
26559,1.5704056e+06,5.1808185e+06,178.4944,0.5,cpt
26560,1.5727996e+06,5.1857345e+06,233.57326,0.5,cpt
26561,1.569712e+06,5.1836325e+06,145.79642,0.5,cpt
26562,1.5768018e+06,5.1833985e+06,180.65488,0.5,cpt
26563,1.5750744e+06,5.184034e+06,178.0418,0.5,cpt
26564,1.5681e+06,5.178822e+06,163.4235,0.5,cpt
26566,1.5770475e+06,5.183979e+06,227.46313,0.5,cpt
26567,1.5776734e+06,5.18407e+06,202.82283,0.5,cpt
26568,1.5757615e+06,5.1832915e+06,176.42575,0.5,cpt
26569,1.5736176e+06,5.1808455e+06,179.60791,0.5,cpt
26571,1.5668099e+06,5.181978e+06,191.15845,0.5,cpt
26573,1.564577e+06,5.174104e+06,151.92944,0.5,cpt
26574,1.570809e+06,5.179348e+06,190.20137,0.5,cpt
26576,1.5747692e+06,5.18312e+06,188.51503,0.5,cpt
26577,1.5667532e+06,5.176019e+06,178.61392,0.5,cpt
26578,1.5667522e+06,5.176058e+06,168.55205,0.5,cpt
26579,1.5707886e+06,5.182226e+06,198.91422,0.5,cpt
26580,1.5756196e+06,5.1828255e+06,189.63234,0.5,cpt
26582,1.5760211e+06,5.1847635e+06,186.5171,0.5,cpt
26583,1.5715914e+06,5.179548e+06,140.9188,0.5,cpt
26584,1.5686975e+06,5.1839035e+06,140.85182,0.5,cpt
26585,1.5717402e+06,5.182657e+06,145.93343,0.5,cpt
26586,1.5717451e+06,5.179579e+06,154.58417,0.5,cpt
26587,1.57076e+06,5.183147e+06,170.84177,0.5,cpt
26588,1.575364e+06,5.184308e+06,247.71312,0.5,cpt
26589,1.576577e+06,5.1863435e+06,208.18024,0.5,cpt
26590,1.571705e+06,5.179108e+06,181.3423,0.5,cpt
26591,1.5796716e+06,5.1776275e+06,189.09206,0.5,cpt
26592,1.5770175e+06,5.1837705e+06,190.82123,0.5,cpt
26593,1.5695059e+06,5.183531e+06,145.87361,0.5,cpt
26594,1.9834845e+06,5.6704775e+06,135.31493,0.5,cpt
26595,1.5722942e+06,5.182981e+06,188.88554,0.5,cpt
26596,1.576458e+06,5.1850715e+06,160.7675,0.5,cpt
26597,1.576426e+06,5.1850565e+06,178.00826,0.5,cpt
26598,1.5750298e+06,5.181552e+06,186.53171,0.5,cpt
26599,1.568136e+06,5.176399e+06,146.29578,0.5,cpt
26600,1.564844e+06,5.175602e+06,152.91037,0.5,cpt
26601,1.565521e+06,5.178262e+06,144.18674,0.5,cpt
26602,1.5750978e+06,5.1819545e+06,192.61955,0.5,cpt
26603,1.571149e+06,5.17537e+06,128.19357,0.5,cpt
26604,1.5753004e+06,5.181284e+06,184.80614,0.5,cpt
26605,1.573702e+06,5.182162e+06,195.15677,0.5,cpt
26606,1.570713e+06,5.181027e+06,175.6974,0.5,cpt
26607,1.5696254e+06,5.1833755e+06,138.6308,0.5,cpt
26608,1.5696111e+06,5.1833715e+06,145.68892,0.5,cpt
26609,1.569589e+06,5.182701e+06,168.76942,0.5,cpt
26610,1.571311e+06,5.182764e+06,157.30556,0.5,cpt
26611,1.57227e+06,5.177677e+06,202.72221,0.5,cpt
26612,1.5711474e+06,5.181175e+06,194.2672,0.5,cpt
26613,1.5720229e+06,5.1761075e+06,182.5086,0.5,cpt
26614,1.5730712e+06,5.1823895e+06,202.65048,0.5,cpt
26615,1.5769074e+06,5.1823785e+06,181.34471,0.5,cpt
26616,1.5707345e+06,5.1814445e+06,159.08945,0.5,cpt
26617,1.5772881e+06,5.1830865e+06,215.34258,0.5,cpt
26618,1.5678298e+06,5.1836075e+06,162.26709,0.5,cpt
26619,1.570768e+06,5.179071e+06,154.00569,0.5,cpt
26620,1.5768939e+06,5.183215e+06,187.05424,0.5,cpt
26621,1.5762815e+06,5.1866335e+06,182.54259,0.5,cpt
26622,1.5722564e+06,5.182819e+06,182.10486,0.5,cpt
26623,1.5694511e+06,5.1830175e+06,172.0692,0.5,cpt
26624,1.5735635e+06,5.1826885e+06,183.36876,0.5,cpt
26625,1.5742855e+06,5.1856325e+06,190.85838,0.5,cpt
26626,1.5737535e+06,5.181115e+06,180.28273,0.5,cpt
26627,1.573714e+06,5.1827755e+06,190.92798,0.5,cpt
26628,1.5767125e+06,5.185345e+06,191.21674,0.5,cpt
26629,1.5743184e+06,5.1783715e+06,162.20981,0.5,cpt
26630,1.5766224e+06,5.1850045e+06,181.42126,0.5,cpt
26631,1.5762812e+06,5.186543e+06,190.46368,0.5,cpt
26632,1.5764881e+06,5.18557e+06,187.21645,0.5,cpt
26633,1.5763979e+06,5.186291e+06,196.68369,0.5,cpt
26634,1.5766351e+06,5.1855235e+06,186.14346,0.5,cpt
26635,1.574874e+06,5.183618e+06,163.49199,0.5,cpt
26636,1.5640312e+06,5.1771e+06,145.23193,0.5,cpt
26637,1.5761789e+06,5.184064e+06,183.31482,0.5,cpt
26638,1.5765301e+06,5.183608e+06,175.42159,0.5,cpt
26639,1.570695e+06,5.182542e+06,196.92827,0.5,cpt
26640,1.5749689e+06,5.181595e+06,188.58545,0.5,cpt
26641,1.571864e+06,5.18861e+06,279.02692,0.5,cpt
26642,1.569158e+06,5.183027e+06,161.20117,0.5,cpt
26643,1.5754182e+06,5.1860125e+06,174.06577,0.5,cpt
26644,1.5699406e+06,5.183486e+06,164.72621,0.5,cpt
26645,1.5717281e+06,5.181692e+06,159.34512,0.5,cpt
26646,1.5709679e+06,5.183292e+06,157.1968,0.5,cpt
26647,1.5775501e+06,5.18267e+06,196.17628,0.5,cpt
26648,1.570519e+06,5.19015e+06,126.60092,0.5,cpt
26649,1.570667e+06,5.178544e+06,159.57516,0.5,cpt
26650,1.571291e+06,5.1795805e+06,166.77325,0.5,cpt
26651,1.570833e+06,5.181074e+06,171.90068,0.5,cpt
26652,1.570551e+06,5.180741e+06,175.28009,0.5,cpt
26654,1.5715298e+06,5.18256e+06,165.32242,0.5,cpt
26656,1.576287e+06,5.1861495e+06,206.59254,0.5,cpt
26657,1.572619e+06,5.18161e+06,182.48601,0.5,cpt
26658,1.574907e+06,5.180844e+06,192.79819,0.5,cpt
26659,1.57143e+06,5.181606e+06,178.02625,0.5,cpt
26660,1.571402e+06,5.181865e+06,166.95663,0.5,cpt
26661,1.5754991e+06,5.183276e+06,188.72954,0.5,cpt
26662,1.572784e+06,5.189901e+06,179.37762,0.5,cpt
26663,1.5763305e+06,5.1814405e+06,186.49588,0.5,cpt
26664,1.5723534e+06,5.1810385e+06,223.81145,0.5,cpt
26665,1.5749558e+06,5.1863075e+06,191.71794,0.5,cpt
26666,1.5746648e+06,5.178522e+06,161.75105,0.5,cpt
26667,1.5707142e+06,5.1756e+06,193.73932,0.5,cpt
26668,1.5693035e+06,5.1834345e+06,150.74908,0.5,cpt
26669,1.5755989e+06,5.186207e+06,198.08891,0.5,cpt
26670,1.563511e+06,5.1765e+06,290.5139,0.5,cpt
26671,1.5703741e+06,5.1791345e+06,152.50949,0.5,cpt
26672,1.5728922e+06,5.182458e+06,191.0706,0.5,cpt
26674,1.570085e+06,5.180709e+06,184.44537,0.5,cpt
26675,1.5751925e+06,5.1844625e+06,137.65178,0.5,cpt
26676,1.5710682e+06,5.1823955e+06,188.16747,0.5,cpt
26677,1.5703308e+06,5.1810905e+06,215.72174,0.5,cpt
26678,1.5698529e+06,5.183264e+06,158.66306,0.5,cpt
26679,1.5725641e+06,5.1787345e+06,166.48492,0.5,cpt
26680,1.5718616e+06,5.1767355e+06,141.47316,0.5,cpt
26681,1.576373e+06,5.1826425e+06,181.46097,0.5,cpt
26682,1.5765241e+06,5.185423e+06,189.77386,0.5,cpt
26683,1.5700052e+06,5.1794015e+06,155.68391,0.5,cpt
26684,1.5705284e+06,5.1806305e+06,164.68239,0.5,cpt
26686,1.5750755e+06,5.1846025e+06,219.51735,0.5,cpt
26687,1.576118e+06,5.1860955e+06,186.6798,0.5,cpt
26688,1.5763132e+06,5.1814285e+06,188.22842,0.5,cpt
26689,1.5706565e+06,5.180354e+06,172.2128,0.5,cpt
26690,1.576584e+06,5.184986e+06,206.96564,0.5,cpt
26691,1.572678e+06,5.197105e+06,216.8757,0.5,cpt
26692,1.5702121e+06,5.179183e+06,212.34421,0.5,cpt
26693,1.5680814e+06,5.1819145e+06,229.16125,0.5,cpt
26694,1.5714924e+06,5.182869e+06,159.35497,0.5,cpt
26695,1.5682571e+06,5.1745405e+06,184.2117,0.5,cpt
26696,1.5720374e+06,5.18066e+06,183.21863,0.5,cpt
26697,1.5678631e+06,5.180419e+06,171.5165,0.5,cpt
26698,1.5721618e+06,5.183134e+06,189.1636,0.5,cpt
26699,1.5744129e+06,5.1831875e+06,145.60837,0.5,cpt
26700,1.5744166e+06,5.178587e+06,166.0537,0.5,cpt
26701,1.5701989e+06,5.181661e+06,173.94443,0.5,cpt
26702,1.571587e+06,5.197387e+06,220.40677,0.5,cpt
26703,1.571397e+06,5.197378e+06,227.62234,0.5,cpt
26704,1.571653e+06,5.197264e+06,218.10005,0.5,cpt
26705,1.57137e+06,5.19734e+06,232.03494,0.5,cpt
26707,1.5701985e+06,5.182018e+06,185.53743,0.5,cpt
26708,1.570663e+06,5.17578e+06,166.90721,0.5,cpt
26709,1.5760082e+06,5.181787e+06,192.73332,0.5,cpt
26710,1.5729375e+06,5.1900635e+06,186.78969,0.5,cpt
26711,1.5756244e+06,5.1774675e+06,178.35849,0.5,cpt
26712,1.5756275e+06,5.1774785e+06,180.47487,0.5,cpt
26713,1.571932e+06,5.177786e+06,206.9016,0.5,cpt
26714,1.5755429e+06,5.18147e+06,189.12119,0.5,cpt
26715,1.5707472e+06,5.175606e+06,193.23753,0.5,cpt
26717,1.5755374e+06,5.185772e+06,189.70901,0.5,cpt
26718,1.5713539e+06,5.1832415e+06,171.40181,0.5,cpt
26719,1.5745468e+06,5.181439e+06,185.17094,0.5,cpt
26720,1.5710798e+06,5.180387e+06,179.41226,0.5,cpt
26721,1.5748758e+06,5.182301e+06,188.85223,0.5,cpt
26722,1.5754675e+06,5.177336e+06,196.30286,0.5,cpt
26724,1.5766478e+06,5.1821935e+06,182.24477,0.5,cpt
26725,1.5754999e+06,5.1781175e+06,192.86281,0.5,cpt
26726,1.575364e+06,5.1913965e+06,194.91614,0.5,cpt
26728,1.5730498e+06,5.1826295e+06,214.7896,0.5,cpt
26730,1.577123e+06,5.183009e+06,184.08034,0.5,cpt
26731,1.5726382e+06,5.182057e+06,184.47997,0.5,cpt
26732,1.5760586e+06,5.1860545e+06,194.4226,0.5,cpt
26733,1.5772698e+06,5.182908e+06,190.64197,0.5,cpt
26736,1.5724205e+06,5.177672e+06,163.72131,0.5,cpt
26737,1.575896e+06,5.181877e+06,207.10254,0.5,cpt
26738,1.566566e+06,5.177362e+06,142.32954,0.5,cpt
26739,1.56517e+06,5.17917e+06,178.46297,0.5,cpt
26740,1.565147e+06,5.179056e+06,196.76991,0.5,cpt
26741,1.559964e+06,5.167918e+06,213.06776,0.5,cpt
26742,1.5760931e+06,5.1864955e+06,188.83008,0.5,cpt
26743,1.5754731e+06,5.182115e+06,185.66159,0.5,cpt
26744,1.5632725e+06,5.177058e+06,204.92723,0.5,cpt
26745,1.5709114e+06,5.176274e+06,138.41609,0.5,cpt
26746,1.5757476e+06,5.1861e+06,155.87039,0.5,cpt
26747,1.5745398e+06,5.185607e+06,180.32675,0.5,cpt
26748,1.5749872e+06,5.183882e+06,163.92189,0.5,cpt
26749,1.567385e+06,5.1773625e+06,188.2451,0.5,cpt
26750,1.5766274e+06,5.183327e+06,192.01582,0.5,cpt
26751,1.5771031e+06,5.1831165e+06,189.47957,0.5,cpt
26752,1.5714912e+06,5.18245e+06,166.72673,0.5,cpt
26753,1.5749984e+06,5.182676e+06,183.11096,0.5,cpt
26754,1.5751711e+06,5.183042e+06,181.07854,0.5,cpt
26755,1.5753348e+06,5.183274e+06,187.79495,0.5,cpt
26756,1.5765788e+06,5.1811475e+06,190.87152,0.5,cpt
26758,1.5745044e+06,5.1834455e+06,160.0171,0.5,cpt
26759,1.5767341e+06,5.1836805e+06,188.30435,0.5,cpt
26760,1.5750328e+06,5.1816155e+06,169.4632,0.5,cpt
26761,1.5736676e+06,5.1799435e+06,166.48438,0.5,cpt
26762,1.573165e+06,5.1820285e+06,169.7542,0.5,cpt
26763,1.5745722e+06,5.1813305e+06,203.43748,0.5,cpt
26764,1.5712589e+06,5.1828765e+06,166.98079,0.5,cpt
26765,1.5737396e+06,5.180028e+06,203.6488,0.5,cpt
26766,1.5746214e+06,5.183529e+06,163.78355,0.5,cpt
26767,1.5726236e+06,5.183169e+06,197.23558,0.5,cpt
26768,1.5725135e+06,5.1766635e+06,156.78682,0.5,cpt
26769,1.5765738e+06,5.184436e+06,164.1477,0.5,cpt
26770,1.5717575e+06,5.180707e+06,137.2747,0.5,cpt
26771,1.5717416e+06,5.180663e+06,94.60863,0.5,cpt
26772,1.5746914e+06,5.182173e+06,183.16722,0.5,cpt
26773,1.5707204e+06,5.1824885e+06,211.77957,0.5,cpt
26774,1.5746632e+06,5.1814305e+06,193.63469,0.5,cpt
26775,1.574802e+06,5.1813255e+06,188.46117,0.5,cpt
26776,1.5726306e+06,5.180577e+06,195.22972,0.5,cpt
26777,1.5727809e+06,5.18142e+06,198.20331,0.5,cpt
26778,1.576708e+06,5.1834455e+06,181.2899,0.5,cpt
26779,1.5706645e+06,5.185705e+06,173.34315,0.5,cpt
26780,1.5702765e+06,5.1792875e+06,172.68456,0.5,cpt
26781,1.5703825e+06,5.1967925e+06,189.96153,0.5,cpt
26782,1.5669235e+06,5.1772195e+06,144.14064,0.5,cpt
26783,1.5729465e+06,5.181893e+06,172.04555,0.5,cpt
26784,1.5725476e+06,5.181139e+06,175.18349,0.5,cpt
26785,1.5705992e+06,5.184104e+06,201.06287,0.5,cpt
26786,1.57105e+06,5.186181e+06,177.79897,0.5,cpt
26787,1.5767752e+06,5.1845745e+06,198.29906,0.5,cpt
26788,1.5750798e+06,5.1842065e+06,177.26697,0.5,cpt
26789,1.574134e+06,5.177656e+06,200.54323,0.5,cpt
26790,1.5700616e+06,5.1811485e+06,149.12938,0.5,cpt
26791,1.5731588e+06,5.182623e+06,229.24376,0.5,cpt
26792,1.5724059e+06,5.1826445e+06,183.72517,0.5,cpt
26793,1.5787994e+06,5.1798325e+06,198.47249,0.5,cpt
26794,1.5713885e+06,5.175358e+06,150.83862,0.5,cpt
26795,1.5741009e+06,5.1820635e+06,187.1217,0.5,cpt
26796,1.57295e+06,5.17803e+06,183.73833,0.5,cpt
26797,1.5737865e+06,5.177976e+06,184.1238,0.5,cpt
26798,1.570249e+06,5.20298e+06,226.8519,0.5,cpt
26799,1.5724264e+06,5.1826365e+06,187.74355,0.5,cpt
26800,1.5776898e+06,5.1825465e+06,200.68855,0.5,cpt
26801,1.5782056e+06,5.181035e+06,199.72455,0.5,cpt
26802,1.5748262e+06,5.177928e+06,177.69792,0.5,cpt
26803,1.5701048e+06,5.183575e+06,173.23076,0.5,cpt
26804,1.5762922e+06,5.1852185e+06,199.26851,0.5,cpt
26805,1.5754428e+06,5.178102e+06,175.05212,0.5,cpt
26806,1.5749474e+06,5.1779355e+06,187.37099,0.5,cpt
26807,1.5749414e+06,5.177959e+06,186.63211,0.5,cpt
26808,1.569396e+06,5.183586e+06,150.54039,0.5,cpt
26809,1.574439e+06,5.1844465e+06,192.71725,0.5,cpt
26810,1.5739772e+06,5.1800525e+06,194.24095,0.5,cpt
26811,1.5718512e+06,5.1769035e+06,147.61935,0.5,cpt
26812,1.5763341e+06,5.181389e+06,194.37238,0.5,cpt
26813,1.5706912e+06,5.1797705e+06,198.60057,0.5,cpt
26814,1.5678088e+06,5.180303e+06,146.71059,0.5,cpt
26815,1.5702845e+06,5.1815235e+06,121.1789,0.5,cpt
26816,1.5719591e+06,5.180955e+06,173.48282,0.5,cpt
26818,1.5685316e+06,5.18129e+06,219.65482,0.5,cpt
26819,1.5696476e+06,5.18148e+06,160.86044,0.5,cpt
26820,1.575068e+06,5.1821175e+06,174.19191,0.5,cpt
26821,1.569135e+06,5.183802e+06,143.84239,0.5,cpt
26822,1.5770778e+06,5.184318e+06,207.3998,0.5,cpt
26823,1.572873e+06,5.18675e+06,215.41682,0.5,cpt
26824,1.572921e+06,5.186658e+06,208.57083,0.5,cpt
26825,1.571893e+06,5.196841e+06,190.97562,0.5,cpt
26826,1.5690505e+06,5.182906e+06,183.80482,0.5,cpt
26827,1.5708259e+06,5.1830125e+06,179.96922,0.5,cpt
26828,1.571021e+06,5.196734e+06,153.92302,0.5,cpt
26830,1.570846e+06,5.178042e+06,233.1555,0.5,cpt
26831,1.5690848e+06,5.182513e+06,185.69386,0.5,cpt
26832,1.569415e+06,5.188261e+06,161.36934,0.5,cpt
26833,1.576444e+06,5.18149e+06,184.41508,0.5,cpt
26834,1.576518e+06,5.182161e+06,182.18738,0.5,cpt
26835,1.575408e+06,5.206863e+06,182.811,0.5,cpt
26836,1.5700448e+06,5.1813935e+06,168.94553,0.5,cpt
26837,1.5767315e+06,5.1838925e+06,194.6838,0.5,cpt
26838,1.5716682e+06,5.1797925e+06,200.18933,0.5,cpt
26839,1.5721979e+06,5.18267e+06,191.43045,0.5,cpt
26840,1.5737344e+06,5.1819875e+06,186.91008,0.5,cpt
26841,1.574682e+06,5.1825125e+06,180.62125,0.5,cpt
26842,1.5746126e+06,5.182498e+06,177.75478,0.5,cpt
26843,1.5697519e+06,5.1838115e+06,126.54854,0.5,cpt
26844,1.570285e+06,5.179894e+06,127.51956,0.5,cpt
26845,1.563159e+06,5.165466e+06,159.55772,0.5,cpt
26846,1.93271e+06,5.60879e+06,165.58818,0.5,cpt
26847,1.932639e+06,5.608795e+06,193.8607,0.5,cpt
26848,1.5767348e+06,5.1843345e+06,216.68793,0.5,cpt
26849,1.570745e+06,5.180387e+06,277.6002,0.5,cpt
26850,1.5749126e+06,5.1815645e+06,187.76472,0.5,cpt
26851,1.5683424e+06,5.1858905e+06,148.1449,0.5,cpt
26852,1.5710466e+06,5.181997e+06,183.87224,0.5,cpt
26853,1.5710651e+06,5.182187e+06,180.35371,0.5,cpt
26855,1.5739986e+06,5.1783185e+06,158.05205,0.5,cpt
26856,1.5739402e+06,5.178327e+06,163.60889,0.5,cpt
26857,1.573694e+06,5.181572e+06,171.82188,0.5,cpt
26858,1.5792121e+06,5.1788655e+06,172.87027,0.5,cpt
26859,1.5736811e+06,5.1835285e+06,161.13579,0.5,cpt
26860,1.571909e+06,5.196811e+06,216.23213,0.5,cpt
26861,1.565295e+06,5.1736165e+06,214.35228,0.5,cpt
26862,1.565263e+06,5.1735955e+06,174.743,0.5,cpt
26863,1.5699676e+06,5.181168e+06,197.08168,0.5,cpt
26864,1.570449e+06,5.179748e+06,206.10643,0.5,cpt
26865,1.5718166e+06,5.1796365e+06,173.2701,0.5,cpt
26866,1.5757572e+06,5.179179e+06,205.07208,0.5,cpt
26867,1.571605e+06,5.183097e+06,156.18451,0.5,cpt
26868,1.5725854e+06,5.1825315e+06,190.71832,0.5,cpt
26869,1.5705732e+06,5.1811115e+06,187.89099,0.5,cpt
26870,1.5704199e+06,5.1811125e+06,185.63623,0.5,cpt
26871,1.5633485e+06,5.177334e+06,158.44305,0.5,cpt
26872,1.9342484e+06,5.618704e+06,164.17961,0.5,cpt
26873,1.5637424e+06,5.17739e+06,164.26462,0.5,cpt
26874,1.5637134e+06,5.177683e+06,196.63303,0.5,cpt
26875,1.5738571e+06,5.182109e+06,188.33786,0.5,cpt
26876,1.5718852e+06,5.180982e+06,218.1109,0.5,cpt
26877,1.564644e+06,5.177704e+06,154.44588,0.5,cpt
26878,1.5644431e+06,5.177978e+06,185.25015,0.5,cpt
26879,1.5707604e+06,5.1796275e+06,194.28146,0.5,cpt
26880,1.5647136e+06,5.177677e+06,160.66191,0.5,cpt
26881,1.5706989e+06,5.179977e+06,111.218575,0.5,cpt
26882,1.5727612e+06,5.178276e+06,172.31888,0.5,cpt
26883,1.5706809e+06,5.179934e+06,204.29123,0.5,cpt
26884,1.566952e+06,5.179728e+06,176.44463,0.5,cpt
26885,1.5760304e+06,5.1824475e+06,206.28073,0.5,cpt
26886,1.5680505e+06,5.179114e+06,213.78757,0.5,cpt
26888,1.5747641e+06,5.176849e+06,164.71483,0.5,cpt
26889,1.5755216e+06,5.18576e+06,189.90941,0.5,cpt
26890,1.5709889e+06,5.1810655e+06,189.69427,0.5,cpt
26891,1.5707822e+06,5.180874e+06,135.16435,0.5,cpt
26892,1.5692045e+06,5.1837295e+06,168.98033,0.5,cpt
26893,1.56991e+06,5.182566e+06,208.37303,0.5,cpt
26894,1.9242356e+06,5.602867e+06,269.05176,0.5,cpt
26895,1.9243875e+06,5.6029045e+06,186.13454,0.5,cpt
26896,1.9245618e+06,5.6024775e+06,246.53928,0.5,cpt
26897,1.9244924e+06,5.6029965e+06,226.51398,0.5,cpt
26898,1.9234548e+06,5.614295e+06,128.7944,0.5,cpt
26899,1.5696844e+06,5.183e+06,156.0296,0.5,cpt
26900,1.564287e+06,5.17425e+06,174.00665,0.5,cpt
26901,1.564289e+06,5.174003e+06,138.92108,0.5,cpt
26902,1.56425e+06,5.173886e+06,140.6251,0.5,cpt
26903,1.5758884e+06,5.1861225e+06,175.01944,0.5,cpt
26904,1.9299611e+06,5.615453e+06,205.72833,0.5,cpt
26905,1.934854e+06,5.620554e+06,132.44547,0.5,cpt
26906,1.9315574e+06,5.619641e+06,119.90293,0.5,cpt
26907,1.9324632e+06,5.6178985e+06,123.36117,0.5,cpt
26908,1.569841e+06,5.179624e+06,163.1962,0.5,cpt
26909,1.9370498e+06,5.6135035e+06,137.13539,0.5,cpt
26910,1.9314655e+06,5.615323e+06,219.7845,0.5,cpt
26911,1.570841e+06,5.180835e+06,161.18399,0.5,cpt
26913,1.9341121e+06,5.620917e+06,148.14304,0.5,cpt
26914,1.9347194e+06,5.6211415e+06,155.95824,0.5,cpt
26915,1.9347648e+06,5.6210155e+06,184.10858,0.5,cpt
26916,1.9325784e+06,5.6211635e+06,130.64107,0.5,cpt
26917,1.9327291e+06,5.6211625e+06,125.54667,0.5,cpt
26918,1.9329349e+06,5.6213155e+06,152.24142,0.5,cpt
26919,1.9322182e+06,5.620565e+06,151.23534,0.5,cpt
26920,1.5731716e+06,5.1815575e+06,154.95851,0.5,cpt
26921,1.9345152e+06,5.622389e+06,197.30446,0.5,cpt
26922,1.9346058e+06,5.6341905e+06,177.97536,0.5,cpt
26923,1.5723349e+06,5.181027e+06,204.11847,0.5,cpt
26924,1.5746645e+06,5.176955e+06,154.36417,0.5,cpt
26925,1.5718131e+06,5.1808855e+06,170.78593,0.5,cpt
26926,1.570044e+06,5.18036e+06,246.33585,0.5,cpt
26927,1.571172e+06,5.179611e+06,170.54218,0.5,cpt
26928,1.571177e+06,5.179326e+06,168.44301,0.5,cpt
26929,1.572716e+06,5.178178e+06,133.13101,0.5,cpt
26930,1.5723781e+06,5.182283e+06,204.10342,0.5,cpt
